Date,High_BioNTech,Low_BioNTech,Open_BioNTech,Close_BioNTech,Volume_BioNTech,Adj Close_BioNTech,High_Moderna,Low_Moderna,Open_Moderna,Close_Moderna,Volume_Moderna,Adj Close_Moderna,High_Johnson & Johnson,Low_Johnson & Johnson,Open_Johnson & Johnson,Close_Johnson & Johnson,Volume_Johnson & Johnson,Adj Close_Johnson & Johnson,High_Inovio Pharmaceuticals,Low_Inovio Pharmaceuticals,Open_Inovio Pharmaceuticals,Close_Inovio Pharmaceuticals,Volume_Inovio Pharmaceuticals,Adj Close_Inovio Pharmaceuticals,High_Sinovac,Low_Sinovac,Open_Sinovac,Close_Sinovac,Volume_Sinovac,Adj Close_Sinovac,High_Sinopharm,Low_Sinopharm,Open_Sinopharm,Close_Sinopharm,Volume_Sinopharm,Adj Close_Sinopharm,High_Novavax,Low_Novavax,Open_Novavax,Close_Novavax,Volume_Novavax,Adj Close_Novavax,High_Astrazeneca,Low_Astrazeneca,Open_Astrazeneca,Close_Astrazeneca,Volume_Astrazeneca,Adj Close_Astrazeneca
2020-02-10,32.1500015258789,30.1100006103516,30.9899997711182,32.1199989318848,121700,32.1199989318848,23.9500007629395,22.382999420166,23.5,23.6499996185303,9356800,23.6499996185303,151.910003662109,150.889999389648,151.679992675781,151.860000610352,4835600,145.151123046875,3.92000007629395,3.25,3.32999992370605,3.48000001907349,15857100,3.48000001907349,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.54999995231628,3.54999995231628,3.54999995231628,3.54999995231628,0,3.32326197624207,7.3899998664856,6.42999982833862,6.42999982833862,7.01999998092651,6183600,7.01999998092651,49.939998626709,49.3499984741211,49.4900016784668,49.9099998474121,1983200,47.2267799377441
2020-02-11,31.4799995422363,29.7999992370605,31.4799995422363,30.7099990844727,175300,30.7099990844727,22.7399997711182,21.2800006866455,22.0900001525879,21.3500003814697,6188300,21.3500003814697,152.380004882813,151.539993286133,152.289993286133,151.990005493164,3715300,145.275390625,3.45000004768372,3.25999999046326,3.42000007629395,3.39000010490417,4488600,3.39000010490417,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.54999995231628,3.54999995231628,3.54999995231628,3.54999995231628,0,3.32326197624207,7.34999990463257,6.69999980926514,6.92999982833862,7.21000003814697,2429000,7.21000003814697,49.9799995422363,49.5400009155273,49.939998626709,49.7799987792969,1848800,47.1037673950195
2020-02-12,31.1000003814697,29,30,29.5599994659424,157700,29.5599994659424,19.6700000762939,18.5,19.6399993896484,19.0100002288818,19231800,19.0100002288818,152.149993896484,150.919998168945,151.869995117188,151.089996337891,5166800,144.415115356445,3.48000001907349,3.28999996185303,3.40000009536743,3.33999991416931,3797300,3.33999991416931,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.54999995231628,3.54999995231628,3.54999995231628,3.54999995231628,0,3.32326197624207,7.69000005722046,7.1100001335144,7.19999980926514,7.30999994277954,2715000,7.30999994277954,49.7999992370606,49.3600006103516,49.75,49.5800018310547,2483000,46.9145240783691
2020-02-13,30.6399993896484,29.0799999237061,29.5100002288818,30.6399993896484,107100,30.6399993896484,19.7999992370605,18.8899993896484,19.3600006103516,19.0450000762939,6837000,19.0450000762939,151.039993286133,149.880004882813,150.160003662109,150.089996337891,5480200,143.459335327148,4.05000019073486,3.59999990463257,3.72000002861023,3.85999989509583,29261400,3.85999989509583,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.54999995231628,3.54999995231628,3.54999995231628,3.54999995231628,2400,3.32326197624207,8.05000019073486,7.51000022888184,7.59999990463257,7.78999996185303,4408600,7.78999996185303,49.75,48.7799987792969,48.810001373291,49.3300018310547,2807500,46.6779632568359
2020-02-14,31.5699996948242,29.7199993133545,31,30.75,128700,30.75,19.2900009155273,18.8500003814697,19.2700004577637,19,5384500,19,150.639999389648,149.149993896484,150.559997558594,150.130004882813,5716300,143.49755859375,4.5,4.07000017166138,4.3899998664856,4.15000009536743,37226100,4.15000009536743,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.54999995231628,3.54999995231628,3.54999995231628,3.54999995231628,0,3.32326197624207,8.07999992370606,7.32000017166138,8.05000019073486,7.67999982833862,2732800,7.67999982833862,48.2200012207031,47.4000015258789,48.189998626709,47.8499984741211,6665400,45.2775268554688
2020-02-18,31.5400009155273,30.2600002288818,30.4899997711182,31.5400009155273,66200,31.5400009155273,19.3500003814697,18.5699996948242,19.1399993896484,18.9099998474121,4121900,18.9099998474121,150.740005493164,149.059997558594,150.470001220703,149.139999389648,7230700,142.551284790039,4.55000019073486,4.15999984741211,4.44999980926514,4.21999979019165,15211000,4.21999979019165,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,5000,3.25773286819458,8.18000030517578,7.55999994277954,7.69000005722046,7.98999977111816,2577100,7.98999977111816,49.2599983215332,48.5900001525879,48.9599990844727,49.1100006103516,3927900,46.4697875976563
2020-02-19,32.2900009155273,30.75,31.5,32.25,253800,32.25,19.2399997711182,18.7250003814697,19.0900001525879,18.9200000762939,3148000,18.9200000762939,149.759994506836,148.580001831055,149.210006713867,148.940002441406,6115200,142.360122680664,4.28999996185303,3.60999989509583,4.21000003814697,3.80999994277954,14385400,3.80999994277954,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,0,3.25773286819458,8.02999973297119,7.63000011444092,7.8600001335144,7.94999980926514,2132000,7.94999980926514,49.560001373291,49.060001373291,49.3600006103516,49.310001373291,3269000,46.6590347290039
2020-02-20,32.5800018310547,31.0049991607666,31.7199993133545,32.3800010681152,152200,32.3800010681152,19.1700000762939,18.4200000762939,18.8600006103516,18.5400009155273,4562200,18.5400009155273,149.380004882813,147.399993896484,148.610000610352,148.369995117188,7464700,141.815307617188,3.78999996185303,3.5699999332428,3.75999999046326,3.64000010490417,6073200,3.64000010490417,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,3200,3.25773286819458,8.0600004196167,7.76000022888184,7.88000011444092,7.94000005722046,2355000,7.94000005722046,49.1800003051758,48.6599998474121,48.8800010681152,48.939998626709,3000200,46.3089256286621
2020-02-21,32.4599990844727,31.2700004577637,31.7999992370605,32.3499984741211,158700,32.3499984741211,18.5499992370605,17.9099998474121,18.4699993133545,18.2299995422363,3651100,18.2299995422363,150.240005493164,147.539993286133,148.089996337891,149.929992675781,7776800,143.306365966797,3.88000011444092,3.5699999332428,3.73000001907349,3.75,7859100,3.75,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.34999990463257,3.33999991416931,3.33999991416931,3.34999990463257,7600,3.13603591918945,7.94000005722046,7.63000011444092,7.86999988555908,7.71999979019165,1804300,7.71999979019165,50.25,49.6800003051758,49.8800010681152,50.1699981689453,4105800,47.4727973937988
2020-02-24,31.1000003814697,29.1399993896484,30,30.6000003814697,148400,30.6000003814697,19.2800006866455,18.2999992370605,19.2299995422363,18.5900001525879,7605400,18.5900001525879,149,145.25,146.5,145.910003662109,10588900,140.353302001953,4.19999980926514,3.82999992370605,4.09999990463257,3.96000003814697,15286400,3.96000003814697,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,0,3.13603591918945,8.5,7.92999982833862,8.3100004196167,8.15999984741211,5044200,8.15999984741211,48.7000007629395,47.5900001525879,48.25,47.5900001525879,4537600,45.0315017700195
2020-02-25,33.9599990844727,30,30,33.439998626709,201500,33.439998626709,26.5499992370605,20.5100002288818,22.1499996185303,23.7600002288818,65001900,23.7600002288818,146.75,143.830001831055,145.990005493164,144.649993896484,10529000,139.14128112793,4.07000017166138,3.59999990463257,4.01999998092651,3.74000000953674,9679000,3.74000000953674,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.27999997138977,3.13000011444092,3.27999997138977,3.13000011444092,14500,2.93008732795715,8.30000019073486,7.69999980926514,8.21000003814697,7.94999980926514,2947800,7.94999980926514,48.0999984741211,46.689998626709,48.0699996948242,47.0800018310547,4347100,44.5489234924316
2020-02-26,34.3899993896484,31.5499992370605,31.8500003814697,33.75,213300,33.75,29.9799995422363,27.0799999237061,29.0499992370605,29.1599998474121,76444500,29.1599998474121,146.220001220703,143.589996337891,145.350006103516,143.679992675781,10093800,138.208221435547,4.03999996185303,3.73000001907349,3.79999995231628,3.99000000953674,14289700,3.99000000953674,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.13000011444092,3.13000011444092,3.13000011444092,3.13000011444092,0,2.93008732795715,11.210000038147,8.31999969482422,8.64999961853027,9.22000026702881,24614800,9.22000026702881,47.9799995422363,47.2700004577637,47.5200004577637,47.5699996948242,3900300,45.012580871582
2020-02-27,33.9700012207031,31.048999786377,31.4500007629395,33.8800010681152,112400,33.8800010681152,36,23.0499992370605,35.8800010681152,26.1599998474121,68256300,26.1599998474121,144.770004272461,138.949996948242,142.559997558594,139.119995117188,12566700,133.821884155273,5,4.09999990463257,4.44000005722046,4.3600001335144,35244300,4.3600001335144,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.15000009536743,3.15000009536743,3.15000009536743,3.15000009536743,1600,2.94880986213684,11.8800001144409,9.80000019073486,11.1000003814697,11.8000001907349,27547100,11.8000001907349,46.5,45.0499992370605,46.3899993896484,45.0699996948242,4055800,43.5160217285156
2020-02-28,35.0999984741211,32.8499984741211,33.4000015258789,35.0999984741211,234400,35.0999984741211,25.9500007629395,22.0149993896484,23.3799991607666,25.9300003051758,24253700,25.9300003051758,137.289993286133,130.820007324219,135.360000610352,134.479995727539,19820300,129.35856628418,4.8899998664856,3.9300000667572,4.78999996185303,4.28000020980835,25725700,4.28000020980835,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.10999989509583,3.10999989509583,3.10999989509583,3.10999989509583,100,2.91136455535889,17.7099990844727,12.7200002670288,14.9399995803833,16,36295500,16,44.0699996948242,42.9599990844727,43.689998626709,43.7999992370605,5656500,42.2898139953613
2020-03-02,36.5999984741211,34,35.0099983215332,36.5999984741211,185100,36.5999984741211,30.75,25.2099990844727,27,29.8799991607666,33084000,29.8799991607666,140.130004882813,134.009994506836,134.779998779297,140.020004272461,11508200,134.687622070313,4.5,3.82999992370605,4.40000009536743,4.3899998664856,16180000,4.3899998664856,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.0699999332428,3.03999996185303,3.0699999332428,3.03999996185303,3600,2.8458354473114,14,11.4899997711182,13.960000038147,12.0200004577637,14261700,12.0200004577637,45.8699989318848,44.3499984741211,44.4500007629395,45.8699989318848,6134400,44.2884407043457
2020-03-03,40.9980010986328,36.5999984741211,36.6500015258789,38.4799995422363,297900,38.4799995422363,28.6000003814697,26.6000003814697,27.8040008544922,27.9099998474121,17599100,27.9099998474121,140.990005493164,133.100006103516,140,135.589996337891,13662500,130.426315307617,7.48000001907349,4.84000015258789,5.11999988555908,7.44999980926514,121306800,7.44999980926514,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,2.8458354473114,11.1099996566772,9.92000007629395,10.5600004196167,10.7799997329712,9957300,10.7799997329712,46.6500015258789,45.1199989318848,46.4799995422363,45.5200004577637,4247800,43.9505119323731
2020-03-04,39.2999992370605,38,39,39.189998626709,127100,39.189998626709,28.7199993133545,26.7999992370605,27.9899997711182,27.4899997711182,11817700,27.4899997711182,143.639999389648,137.139999389648,137.679992675781,143.479995727539,10560500,138.015838623047,9.39999961853027,7.34000015258789,8.4399995803833,8.02999973297119,142160200,8.02999973297119,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.84999990463257,2.84999990463257,2.84999990463257,2.84999990463257,4500,2.66797089576721,12.3500003814697,10.1000003814697,10.1199998855591,11.3199996948242,10977400,11.3199996948242,48.689998626709,46.7400016784668,47.2799987792969,48.5999984741211,3337400,46.9243087768555
2020-03-05,38.060001373291,35.6399993896484,37.7099990844727,37.1199989318848,77000,37.1199989318848,28.9500007629395,26.5349998474121,27.4899997711182,28.0100002288818,14670000,28.0100002288818,142.679992675781,139.839996337891,140.800003051758,142.009994506836,11339200,136.601821899414,10.1000003814697,7.51999998092651,8.02999973297119,9.80000019073486,112845000,9.80000019073486,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.84999990463257,2.84999990463257,2.84999990463257,2.84999990463257,0,2.66797089576721,13.3999996185303,11.710000038147,11.8500003814697,12.8699998855591,14057100,12.8699998855591,48.6599998474121,47.5400009155274,47.5800018310547,48.3800010681152,5756900,46.7118988037109
2020-03-06,40.9459991455078,35.6100006103516,37.6199989318848,38.0900001525879,279200,38.0900001525879,29.7999992370605,27.6700000762939,27.9799995422363,29.6100006103516,21097500,29.6100006103516,143.009994506836,137.410003662109,138.479995727539,142.029998779297,12239100,136.621063232422,16,10.6800003051758,10.8100004196167,14.0900001525879,195142300,14.0900001525879,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.84999990463257,2.84999990463257,2.84999990463257,2.84999990463257,0,2.66797089576721,14.25,11.5799999237061,13.8299999237061,12.4799995422363,13250800,12.4799995422363,47.6399993896484,46.7299995422363,47.25,47.5200004577637,3439100,45.8815498352051
2020-03-09,35.9000015258789,32.4000015258789,35.1500015258789,33.4799995422363,190200,33.4799995422363,30,24.1599998474121,30,24.2900009155273,14124100,24.2900009155273,139.679992675781,134.899993896484,136.330001831055,136.440002441406,13848600,131.243942260742,19.3600006103516,8.52999973297119,18.8999996185303,9.82999992370606,138364400,9.82999992370606,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.84999990463257,2.84999990463257,2.84999990463257,2.84999990463257,0,2.66797089576721,13,9.60000038146973,12.5100002288818,10.0200004577637,8328800,10.0200004577637,46.6500015258789,44.9900016784668,45.5400009155273,45.2299995422363,5031200,43.6705093383789
2020-03-10,35.8300018310547,31.4519996643066,35.0800018310547,33.9599990844727,327500,33.9599990844727,25.9400005340576,21.2800006866455,25.7099990844727,22.3400001525879,13019500,22.3400001525879,141.949996948242,134.229995727539,139.970001220703,141.639999389648,12698100,136.245910644531,10.8800001144409,5.5,9.39999961853027,5.69999980926514,75074500,5.69999980926514,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.4300000667572,2.4300000667572,2.4300000667572,2.4300000667572,600,2.2747962474823,12.4799995422363,10.3500003814697,12.4700002670288,10.6499996185303,12365400,10.6499996185303,46.9500007629395,44.9799995422363,45.8499984741211,46.9000015258789,9144800,45.2829322814941
2020-03-11,34.0950012207031,31,33.4000015258789,32.1699981689453,119000,32.1699981689453,25.7490005493164,22.5240001678467,22.5400009155273,23.6100006103516,14809600,23.6100006103516,138.75,131.5,138.089996337891,131.800003051758,17763400,126.780662536621,8.60000038146973,6.34000015258789,6.84999990463257,8.36999988555908,98432900,8.36999988555908,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.4300000667572,2.4300000667572,2.4300000667572,2.4300000667572,0,2.2747962474823,10.8000001907349,9.31999969482422,10.5100002288818,10.5100002288818,9052100,10.5100002288818,45.810001373291,44.0999984741211,45.5999984741211,44.5800018310547,5829400,43.0429191589356
2020-03-12,30.3950004577637,28,28.9899997711182,28.5499992370605,184100,28.5499992370605,24.2800006866455,21.8999996185303,22.8999996185303,22.2999992370605,11305300,22.2999992370605,133.759994506836,124.5,127.309997558594,125.410003662109,21539200,120.633995056152,11.9300003051758,8.52000045776367,10.9499998092651,9.5,98065300,9.5,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.09999990463257,2.16000008583069,2.09999990463257,60500,1.96587324142456,10.4700002670288,9.14999961853027,9.51000022888184,9.28999996185303,5488400,9.28999996185303,41.5800018310547,39.4700012207031,41.2999992370605,40.7599983215332,5412900,39.3546257019043
2020-03-13,31.9799995422363,29.1900005340576,30,30.9300003051758,197600,30.9300003051758,23.4699993133545,19.3099994659424,23,21.2999992370605,11853100,21.2999992370605,134.919998168945,124.650001525879,129.320007324219,134.289993286133,20084200,129.175811767578,8.63000011444092,6.59999990463257,7.98999977111816,7.19999980926514,43970700,7.19999980926514,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,8000,1.96587324142456,9.72999954223633,7.51999998092651,9.5,8.40999984741211,6115400,8.40999984741211,42.4599990844727,38.5800018310547,41.5699996948242,42.2799987792969,11898000,40.8222236633301
2020-03-16,52.7999992370606,38,49.3600006103516,40,1935900,40,27.7999992370605,22.2199993133545,23.7600002288818,26.4899997711182,39850800,26.4899997711182,133.759994506836,122.430000305176,123.569999694824,127.129997253418,18877900,122.288497924805,6.46999979019165,5.13000011444092,6.05999994277954,6.13000011444092,30066800,6.13000011444092,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,0,1.96587324142456,8.14000034332275,6.76999998092651,7.76999998092651,6.90999984741211,4779400,6.90999984741211,38.8899993896484,36.1500015258789,36.810001373291,37.7900009155273,7346800,36.4870338439941
2020-03-17,76,56.0099983215332,65,66.5999984741211,2939800,66.5999984741211,32.7000007629395,27.3150005340576,29.3600006103516,28.1800003051758,44484100,28.1800003051758,136.770004272461,127.809997558594,128.550003051758,136.589996337891,18911800,131.388229370117,7.84999990463257,6.5,6.82000017166138,7.34000015258789,32484900,7.34000015258789,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2,2,2,2,500,1.87226021289825,10.1899995803833,7.84999990463257,8,9.5,11624000,9.5,41.5099983215332,38.9500007629395,39.25,40.9300003051758,5411700,39.5187683105469
2020-03-18,105,82.2089996337891,90.3899993896484,92,3027000,92,32.5400009155273,26.5499992370605,27.1299991607666,31.5799999237061,28702300,31.5799999237061,135.669998168945,128.710006713867,131.020004272461,134.960006713867,17521100,129.820327758789,7.61999988555908,6.59999990463257,6.92000007629395,7.44000005722046,18324400,7.44000005722046,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2,2,2,2,0,1.87226021289825,11.4799995422363,8.80000019073486,8.85000038146973,10.6499996185303,11034100,10.6499996185303,39.9199981689453,38.2299995422363,38.2299995422363,39.3600006103516,4909200,38.0029029846191
2020-03-19,83.3290023803711,59,83.1999969482422,59.2999992370605,1598500,59.2999992370605,34.9799995422363,25.1900005340576,32.7799987792969,28.2700004577637,36952800,28.2700004577637,134.990005493164,126.150001525879,134.990005493164,127.050003051758,18482300,122.211547851563,7.42999982833862,6.09999990463257,7.3899998664856,6.48999977111816,18310000,6.48999977111816,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2,2,2,2,0,1.87226021289825,13.1999998092651,10.8000001907349,10.9799995422363,11.5799999237061,11901400,11.5799999237061,40.8899993896484,38.0699996948242,38.9099998474121,40.1300010681152,9234700,38.7463531494141
2020-03-20,55,43.6599998474121,54.9500007629395,46.5,1174000,46.5,30.2299995422363,26.2000007629395,29.25,28.2000007629395,16522400,28.2000007629395,127.440002441406,118.129997253418,126.830001831055,119.889999389648,19785100,115.32421875,7.67999982833862,6.5,7.05000019073486,7.21999979019165,24446900,7.21999979019165,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.05999994277954,2.05999994277954,2.05999994277954,2.05999994277954,1100,1.9284280538559,11.8999996185303,9.5600004196167,11.8000001907349,10.3500003814697,5726000,10.3500003814697,41.9799995422363,39.3600006103516,41.2000007629395,39.4199981689453,10050700,38.0608291625977
2020-03-23,59.9799995422363,50.310001373291,59,51.310001373291,994100,51.310001373291,29.8099994659424,26.25,28.7099990844727,26.5699996948242,11080800,26.5699996948242,118.559997558594,109.160003662109,117,111.139999389648,20815200,106.907455444336,7.44000005722046,6.53000020980835,7.3899998664856,6.61999988555908,15497100,6.61999988555908,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.05999994277954,2.05999994277954,2.05999994277954,2.05999994277954,0,1.9284280538559,11.1700000762939,10.0299997329712,10.710000038147,10.7600002288818,3064600,10.7600002288818,40.1100006103516,38.1399993896484,39.3600006103516,38.7799987792969,5674000,37.4428977966309
2020-03-24,58.9900016784668,48.0200004577637,58.9000015258789,53.6399993896484,579700,53.6399993896484,27.25,24.3600006103516,27.0900001525879,25.8199996948242,12550500,25.8199996948242,119.650001525879,113.860000610352,118.76000213623,119.180000305176,17604800,114.641258239746,7.40000009536743,6.71000003814697,7.30999994277954,7.09000015258789,19009900,7.09000015258789,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.05999994277954,2.05999994277954,2.05999994277954,2.05999994277954,0,1.9284280538559,14.9300003051758,12.1800003051758,14.3500003814697,12.7700004577637,18556500,12.7700004577637,41,39.3600006103516,40.3499984741211,40.8899993896484,6129400,39.4801483154297
2020-03-25,53.685001373291,47.2000007629395,53.6300010681152,47.2000007629395,333200,47.2000007629395,27.9799995422363,24.7900009155273,25,27.1299991607666,9651500,27.1299991607666,123.959999084473,116.699996948242,118.910003662109,119.400001525879,13986100,114.852874755859,6.94999980926514,6.57000017166138,6.92999982833862,6.67999982833862,11349000,6.67999982833862,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,3600,2.02204132080078,13.1300001144409,11.3999996185303,13.0100002288818,11.75,6975400,11.75,41.2099990844727,39.3800010681152,40.1500015258789,40.3800010681152,6575400,38.9877319335937
2020-03-26,55.75,50,52,55,471600,55,28.7900009155273,27.5599994659424,27.5599994659424,27.9400005340576,5570800,27.9400005340576,127.099998474121,120.379997253418,120.569999694824,126.569999694824,15066800,121.749824523926,7.3899998664856,6.63000011444092,6.71999979019165,7.15000009536743,17695900,7.15000009536743,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,3200,2.02204132080078,13,11.9099998474121,12.1000003814697,12.7399997711182,5283600,12.7399997711182,42.4000015258789,40.4000015258789,40.4000015258789,42.3600006103516,6742700,40.8994636535645
2020-03-27,55.4000015258789,51.3199996948242,54.8300018310547,55,246200,55,31.0900001525879,27.9500007629395,28.3700008392334,30.0499992370605,12408300,30.0499992370605,127.620002746582,120.580001831055,121.650001525879,123.160003662109,12133200,118.469688415527,8.42000007629395,7.21000003814697,7.26999998092651,8.31999969482422,36204200,8.31999969482422,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,4400,2.02204132080078,13.4499998092651,12.1499996185303,12.6499996185303,13.0500001907349,8245600,13.0500001907349,43.1300010681152,40.689998626709,40.7799987792969,42.4700012207031,6783100,41.005672454834
2020-03-30,64.4499969482422,59.0400009155273,60,62,591200,62,31.6900005340576,28.2700004577637,30.5900001525879,30.4799995422363,10749900,30.4799995422363,133.990005493164,127.5,128.460006713867,133.009994506836,21754000,127.94457244873,9.31999969482422,7.59999990463257,9.19999980926514,8.02000045776367,31303900,8.02000045776367,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,0,2.02204132080078,14.4700002670288,12.8699998855591,13.3400001525879,14.3000001907349,6502600,14.3000001907349,44.5900001525879,42.7999992370606,42.7999992370606,44.5299987792969,6985600,42.9946403503418
2020-03-31,62,57,59.8600006103516,58.4000015258789,243300,58.4000015258789,30.9799995422363,29.2000007629395,30.6000003814697,29.9500007629395,6022100,29.9500007629395,135.710006713867,130.050003051758,134.990005493164,131.130004882813,15746100,126.136169433594,8.05000019073486,7.25,7.94000005722046,7.44000005722046,13557300,7.44000005722046,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,0,2.02204132080078,14.3599996566772,13.25,13.9300003051758,13.5799999237061,6296200,13.5799999237061,45.1100006103516,43.8600006103516,44.0099983215332,44.6599998474121,8411200,43.1201629638672
2020-04-01,58.1949996948242,52.4799995422363,56.3499984741211,52.9199981689453,259100,52.9199981689453,30.9400005340576,29.4400005340576,30.0499992370605,29.6700000762939,7004600,29.6700000762939,130.229995727539,125.5,127.699996948242,128.809997558594,12606100,123.904510498047,8.09000015258789,7.09000015258789,7.32000017166138,7.69999980926514,15973400,7.69999980926514,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,0,2.02204132080078,14.8800001144409,13.7299995422363,14.1800003051758,14.0299997329712,5953000,14.0299997329712,44.5400009155273,43.439998626709,43.75,43.7799987792969,6097700,42.2704963684082
2020-04-02,56.9300003051758,53,55.5,56.9099998474121,245700,56.9099998474121,33.3899993896484,29.8400001525879,30.6000003814697,33.2000007629395,15934400,33.2000007629395,134,127.220001220703,129.119995117188,133.149993896484,11594500,128.079208374023,7.65000009536743,7.09999990463257,7.63000011444092,7.51999998092651,10865400,7.51999998092651,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,0,2.02204132080078,13.9899997711182,13.210000038147,13.6499996185303,13.8599996566772,3110300,13.8599996566772,43.810001373291,42.7999992370606,43.4300003051758,43.7599983215332,5918800,42.2511901855469
2020-04-03,57.9799995422363,52.0099983215332,57.9799995422363,52.75,227300,52.75,35.6599998474121,32.7200012207031,32.810001373291,34.8400001525879,16896200,34.8400001525879,134.789993286133,131.580001831055,132.380004882813,134.169998168945,10071200,129.060394287109,7.94000005722046,7.23999977111816,7.30999994277954,7.73999977111816,11052900,7.73999977111816,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,0,2.02204132080078,15.6899995803833,13.6000003814697,13.7399997711182,15.6099996566772,9144800,15.6099996566772,44.1500015258789,43.5400009155273,43.7700004577637,43.9599990844727,3372700,42.4442939758301
2020-04-06,55.5999984741211,52.4000015258789,55.5,52.7299995422363,331000,52.7299995422363,35.185001373291,33.3300018310547,34.9099998474121,34.6399993896484,10841600,34.6399993896484,140.970001220703,135.539993286133,137.009994506836,139.759994506836,14994400,134.4375,8.68000030517578,7.82000017166138,8.47999954223633,8.4399995803833,31317700,8.4399995803833,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,0,6.46999979019165,2.49000000953674,2.49000000953674,2.49000000953674,2.49000000953674,600,2.33096408843994,16.5900001525879,15.0600004196167,15.6000003814697,16.1000003814697,5415800,16.1000003814697,44.6699981689453,43.9700012207031,44.0200004577637,44.310001373291,5735200,42.7822303771973
